Número da contratação;Status da contratação;Situação da Execução;Título da contratação;Categoria da contratação;UASG Atual;Valor total da contratação;Data estimada para o início do processo de contratação;Data estimada para a conclusão do processo de contratação;Prazo estimado de duração do processo de contratação (dias);Área requisitante;Nº DFD;Prioridade;Nº do Item no DFD;Data da conclusão da Contratação no DFD;Classificação da Contratação;Código Classe/Grupo;Nome Classe/Grupo;Código PDM material;Nome do PDM material;Código material/serviço;Descrição material/serviço;Unidade Fornecimento;Valor Unitário;Quantidade;Valor Total
181/2025;Aprovada;;Contratação de serviços de locação de veículos para atender as SEMS;SERVICOS;250110;3.267.206,44;03/10/2024;01/04/2025;180;SAA.COGAD;372/2024;Baixo;3;01/04/2025;Serviço;643;SERVIÇOS DE TRANSPORTE RODOVIÁRIO;;;23469;PRESTAÇÃO DE SERVIÇO DE  TRANSPORTE PARA SERVIDOR - CONDUÇÃODE VEÍCULO - 12 HORAS NOTURNAS DE 2ª A 6ª-FEIRA;;481.673,56;1;481.673,56
181/2025;Aprovada;;Contratação de serviços de locação de veículos para atender as SEMS;SERVICOS;250110;3.267.206,44;03/10/2024;01/04/2025;180;SAA.COGAD;372/2024;Baixo;4;01/04/2025;Serviço;643;SERVIÇOS DE TRANSPORTE RODOVIÁRIO;;;23469;PRESTAÇÃO DE SERVIÇO DE  TRANSPORTE PARA SERVIDOR - CONDUÇÃODE VEÍCULO - 12 HORAS NOTURNAS DE 2ª A 6ª-FEIRA;;705.778,44;1;705.778,44
181/2025;Aprovada;;Contratação de serviços de locação de veículos para atender as SEMS;SERVICOS;250110;3.267.206,44;03/10/2024;01/04/2025;180;SAA.COGAD;372/2024;Baixo;5;01/04/2025;Serviço;643;SERVIÇOS DE TRANSPORTE RODOVIÁRIO;;;23469;PRESTAÇÃO DE SERVIÇO DE  TRANSPORTE PARA SERVIDOR - CONDUÇÃODE VEÍCULO - 12 HORAS NOTURNAS DE 2ª A 6ª-FEIRA;;167.766,00;1;167.766,00
181/2025;Aprovada;;Contratação de serviços de locação de veículos para atender as SEMS;SERVICOS;250110;3.267.206,44;03/10/2024;01/04/2025;180;SAA.COGAD;372/2024;Baixo;6;01/04/2025;Serviço;643;SERVIÇOS DE TRANSPORTE RODOVIÁRIO;;;23469;PRESTAÇÃO DE SERVIÇO DE  TRANSPORTE PARA SERVIDOR - CONDUÇÃODE VEÍCULO - 12 HORAS NOTURNAS DE 2ª A 6ª-FEIRA;;379.880,40;1;379.880,40
181/2025;Aprovada;;Contratação de serviços de locação de veículos para atender as SEMS;SERVICOS;250110;3.267.206,44;03/10/2024;01/04/2025;180;SAA.COGAD;372/2024;Baixo;7;01/04/2025;Serviço;643;SERVIÇOS DE TRANSPORTE RODOVIÁRIO;;;23469;PRESTAÇÃO DE SERVIÇO DE  TRANSPORTE PARA SERVIDOR - CONDUÇÃODE VEÍCULO - 12 HORAS NOTURNAS DE 2ª A 6ª-FEIRA;;530.538,96;1;530.538,96
168/2025;Aprovada;;Aquisição de Material  de consumo para realização de ações de vigilância e promoção da saúde (PICS);BENS;250110;18.424,40;07/08/2024;03/02/2025;180;SAA.COGEP.COASS;286/2024;Médio;1;01/02/2025;Material;6515;INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS;9492;MATERIAL PARA ACUPUNTURA;615046;CARACTERÍSTICAS ADICIONAIS: BILATERAL, MATERIAL: PLÁSTICO, TAMANHO: CERCA DE 12 X 14 CM, TIPO: 169 X 2 ESPAÇOS, TIPO MATERIAL: PLACA PARA SEMENTE AURICULAR;EMB;6;300;1.800,00
168/2025;Aprovada;;Aquisição de Material  de consumo para realização de ações de vigilância e promoção da saúde (PICS);BENS;250110;18.424,40;07/08/2024;03/02/2025;180;SAA.COGEP.COASS;286/2024;Médio;2;01/02/2025;Material;6515;INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS;9492;MATERIAL PARA ACUPUNTURA;614960;CARACTERÍSTICAS ADICIONAIS: PARA AGULHA AURICULAR, TAMANHO: CERCA DE 12 CM, TIPO MATERIAL: APLICADOR MAGNÉTICO;UN;35,89;10;358,9
168/2025;Aprovada;;Aquisição de Material  de consumo para realização de ações de vigilância e promoção da saúde (PICS);BENS;250110;18.424,40;07/08/2024;03/02/2025;180;SAA.COGEP.COASS;286/2024;Médio;3;01/02/2025;Material;6532;VESTUÁRIO HOSPITALAR E CIRÚRGICO E ITENS CORRELATOS DE  FINALIDADES ESPECIAIS;8774;LENÇOL DESCARTÁVEL USO HOSPITALAR;481791;APRESENTAÇÃO 1: EM ROLO, DIMENSOES: CERCA DE 70 CM X 50 M, MATERIA PRIMA: 100% FIBRA CELULOSE NATURAL;UN;159,3;100;15.930,00
168/2025;Aprovada;;Aquisição de Material  de consumo para realização de ações de vigilância e promoção da saúde (PICS);BENS;250110;18.424,40;07/08/2024;03/02/2025;180;SAA.COGEP.COASS;286/2024;Médio;4;01/02/2025;Material;6515;INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS;9492;MATERIAL PARA ACUPUNTURA;614958;MATERIAL: PONTA AÇO INOXIDÁVEL, TAMANHO: CERCA DE 12 CM, TIPO MATERIAL: APALPADOR DE PRESSÃO, ANGULADO;UN;33,55;10;335,5
167/2025;Aprovada;;Aquisição de Material  de consumo para realização de ações de vigilância e promoção da saúde.;BENS;250110;29.998,00;28/08/2024;24/02/2025;180;SAA.COGEP.COASS;287/2024;Médio;1;22/02/2025;Material;6695;INSTRUMENTOS COMBINADOS DIVERSOS;6396;DOSÍMETRO DIGITAL;440208;ACESSÓRIOS: ESTOJO, PILHAS, SOFTWARE, CABO C/ MICROFONE, CLIPE, ESCALA: SELECIONÁVEL 40 A 140, NORMAS TÉCNICAS: ANSI S1.25 (1991)/ISO 1999 BS 402 (1983) E IEC 651, PRECISÃO: +/- 1,5, TIPO DISPLAY: LCD 4 DÍGITOS;UN;3.500,00;1;3.500,00
167/2025;Aprovada;;Aquisição de Material  de consumo para realização de ações de vigilância e promoção da saúde.;BENS;250110;29.998,00;28/08/2024;24/02/2025;180;SAA.COGEP.COASS;287/2024;Médio;2;22/02/2025;Material;5180;JOGOS E CONJUNTOS DE FERRAMENTAS MANUAIS;14636;CONJUNTO FERRAMENTAS;617113;APLICAÇÃO: MANUTENÇÃO EM GERAL, CARACTERÍSTICAS ADICIONAIS: MALETA, COMPONENTES: ADAPTADORES, CHAVES, BROCAS, PONTAS E SERRAS, TIPO: KIT FERRAMENTAS COM 100 PEÇAS;UN;500;1;500
167/2025;Aprovada;;Aquisição de Material  de consumo para realização de ações de vigilância e promoção da saúde.;BENS;250110;29.998,00;28/08/2024;24/02/2025;180;SAA.COGEP.COASS;287/2024;Médio;3;22/02/2025;Material;7210;UTENSÍLIOS DOMÉSTICOS;2344;ALMOFADA ASSENTO / ENCOSTO;600794;CARACTERÍSTICAS ADICIONAIS: IMPERMEÁVEL, ANTI-FUNGO, COR: COLORIDA, DIMENSÕES: 50 X 50, ENCHIMENTO: FIBRA DE POLIÉSTER, TECIDO DE REVESTIMENTO: 72% ALGODÃO + 28% POLIÉSTER;UN;86,66;300;25.998,00
166/2025;Aprovada;;Aquisição de Material  de consumo para realização de ações de vigilância e promoção da saúde (Ativid;BENS;250110;99.888,44;07/08/2024;03/02/2025;180;SAA.COGEP.COASS;284/2024;Médio;1;01/02/2025;Material;8415;VESTUÁRIO PARA FINS ESPECIAIS;14086;CAMISA UNIFORME;260376;APLICAÇÃO: PRÁTICAS DESPORTIVAS, CARACTERÍSTICAS ADICIONAIS: Nº FRENTE/VERSO, LOGOMARCA/MODALIDADE EM TRANSFER, COR: VERMELHA / LARANJA, MATERIAL: MICROFIBRA, TAMANHO: G, TIPO CAMISA: ESPORTIVA, TIPO COLARINHO: EM V, TIPO MANGA: COMPRIDA, TIPO USO: ESPORTE;UN;30;250;7.500,00
166/2025;Aprovada;;Aquisição de Material  de consumo para realização de ações de vigilância e promoção da saúde (Ativid;BENS;250110;99.888,44;07/08/2024;03/02/2025;180;SAA.COGEP.COASS;284/2024;Médio;2;01/02/2025;Material;8415;VESTUÁRIO PARA FINS ESPECIAIS;14085;CALÇA;601193;APLICAÇÃO: UNIFORME, COR: VARIADA, MATERIAL: 67% ALGODÃO / 33% POLIÉSTER, MODELO: UNISSEX, QUANTIDADE BOLSOS: 2 LATERAIS E 2 TRASEIROS, TAMANHO: VARIADO, TIPO CÓS: COM ELÁSTICO E PALA;UN;40;250;10.000,00
166/2025;Aprovada;;Aquisição de Material  de consumo para realização de ações de vigilância e promoção da saúde (Ativid;BENS;250110;99.888,44;07/08/2024;03/02/2025;180;SAA.COGEP.COASS;284/2024;Médio;3;01/02/2025;Material;7810;EQUIPAMENTO PARA ATLETISMO E DESPORTO;3671;BOLA DE TÊNIS;450270;CARACTERÍSTICAS ADICIONAIS: APROVADA PELA FEDERAÇÃO INTERNACIONAL DE TÊNIS, MATERIAL: BORRACHA REVESTIDA COM FELTRO, PESO: 56 A 59,4;UN;5,5;100;550
166/2025;Aprovada;;Aquisição de Material  de consumo para realização de ações de vigilância e promoção da saúde (Ativid;BENS;250110;99.888,44;07/08/2024;03/02/2025;180;SAA.COGEP.COASS;284/2024;Médio;4;01/02/2025;Material;7810;EQUIPAMENTO PARA ATLETISMO E DESPORTO;4405;CANELEIRA;387594;COR: VERDE, MATERIAL: NÁILON, PESO: 3, TIPO: REGULAVÉL COM VELCRO;PAR;40;20;800
166/2025;Aprovada;;Aquisição de Material  de consumo para realização de ações de vigilância e promoção da saúde (Ativid;BENS;250110;99.888,44;07/08/2024;03/02/2025;180;SAA.COGEP.COASS;284/2024;Médio;5;01/02/2025;Material;7810;EQUIPAMENTO PARA ATLETISMO E DESPORTO;4405;CANELEIRA;329055;CARACTERÍSTICAS ADICIONAIS: REVESTIDO EM NÁILON COM VELCRO, PESO: 1, TIPO: PESO DE AREIA, USO: FISIOTERAPIA;PAR;30;20;600
166/2025;Aprovada;;Aquisição de Material  de consumo para realização de ações de vigilância e promoção da saúde (Ativid;BENS;250110;99.888,44;07/08/2024;03/02/2025;180;SAA.COGEP.COASS;284/2024;Médio;6;01/02/2025;Material;7810;EQUIPAMENTO PARA ATLETISMO E DESPORTO;4405;CANELEIRA;329056;CARACTERÍSTICAS ADICIONAIS: REVESTIDO EM NÁILON COM VELCRO, PESO: 2, TIPO: PESO DE AREIA, USO: FISIOTERAPIA;PAR;36;20;720
166/2025;Aprovada;;Aquisição de Material  de consumo para realização de ações de vigilância e promoção da saúde (Ativid;BENS;250110;99.888,44;07/08/2024;03/02/2025;180;SAA.COGEP.COASS;284/2024;Médio;7;01/02/2025;Material;7810;EQUIPAMENTO PARA ATLETISMO E DESPORTO;4405;CANELEIRA;329058;CARACTERÍSTICAS ADICIONAIS: REVESTIDO EM NÁILON COM VELCRO, PESO: 4, TIPO: PESO DE AREIA, USO: FISIOTERAPIA;PAR;50;10;500
166/2025;Aprovada;;Aquisição de Material  de consumo para realização de ações de vigilância e promoção da saúde (Ativid;BENS;250110;99.888,44;07/08/2024;03/02/2025;180;SAA.COGEP.COASS;284/2024;Médio;8;01/02/2025;Material;7810;EQUIPAMENTO PARA ATLETISMO E DESPORTO;4405;CANELEIRA;377416;CARACTERÍSTICAS ADICIONAIS: REVESTIDO EM NÁILON COM VELCRO, PESO: 5, TIPO: PESO DE AREIA, USO: FISIOTERAPIA;PAR;51;15;765
166/2025;Aprovada;;Aquisição de Material  de consumo para realização de ações de vigilância e promoção da saúde (Ativid;BENS;250110;99.888,44;07/08/2024;03/02/2025;180;SAA.COGEP.COASS;284/2024;Médio;9;01/02/2025;Material;7810;EQUIPAMENTO PARA ATLETISMO E DESPORTO;2640;APARELHO / EQUIPAMENTO PARA CONDICIONAMENTO FÍSICO;609773;APLICAÇÃO: CONDICIONAMENTO FÍSICO, DIMENSÕES: 60 X 30 X 10, MATERIAL: EVA, TIPO: STEP;UN;191;15;2.865,00
166/2025;Aprovada;;Aquisição de Material  de consumo para realização de ações de vigilância e promoção da saúde (Ativid;BENS;250110;99.888,44;07/08/2024;03/02/2025;180;SAA.COGEP.COASS;284/2024;Médio;10;01/02/2025;Material;7830;EQUIPAMENTO PARA GINÁSTICA E RECREAÇÃO;18452;TATAME;482639;CARACTERÍSTICAS ADICIONAIS: ATÓXICA, ANTIDERRAPANTE E LAVÁVEL, COMPRIMENTO PLACA: 100, ESPESSURA PLACA: 20, LARGURA PLACA: 100, MATERIAL: E.V.A.;UN;90;50;4.500,00
166/2025;Aprovada;;Aquisição de Material  de consumo para realização de ações de vigilância e promoção da saúde (Ativid;BENS;250110;99.888,44;07/08/2024;03/02/2025;180;SAA.COGEP.COASS;284/2024;Médio;11;01/02/2025;Material;7830;EQUIPAMENTO PARA GINÁSTICA E RECREAÇÃO;2638;APARELHO / ACESSÓRIO - ACONDICIONAMENTO FÍSICO;601574;CAPACIDADE DE CARGA: 10, CARACTERÍSTICAS ADICIONAIS: RETALHOS DE PANO E SACOS COM GRÂNULOS DE FERRO, MATERIAL BASE/HASTE: TECIDO EMBORRACHADO E LONA MARÍTIMA, QUANTIDADE DE ALÇAS: 4, TIPO: BOLSA (POWER BAG/SAND BAG), USO: EQUIPAMENTOS DE ACADEMIA PARA TREINO FUNCIONAL,;UN;125;15;1.875,00
166/2025;Aprovada;;Aquisição de Material  de consumo para realização de ações de vigilância e promoção da saúde (Ativid;BENS;250110;99.888,44;07/08/2024;03/02/2025;180;SAA.COGEP.COASS;284/2024;Médio;12;01/02/2025;Material;7830;EQUIPAMENTO PARA GINÁSTICA E RECREAÇÃO;3431;BASTÃO GINÁSTICA;613650;COMPRIMENTO: 1, DIÂMETRO EXTERNO: 3, MATERIAL: PVC - CLORETO DE POLIVINILA;UN;30;30;900
166/2025;Aprovada;;Aquisição de Material  de consumo para realização de ações de vigilância e promoção da saúde (Ativid;BENS;250110;99.888,44;07/08/2024;03/02/2025;180;SAA.COGEP.COASS;284/2024;Médio;13;01/02/2025;Material;7830;EQUIPAMENTO PARA GINÁSTICA E RECREAÇÃO;2640;APARELHO / EQUIPAMENTO PARA CONDICIONAMENTO FÍSICO;602160;APLICAÇÃO: CONDICIONAMENTO FÍSICO, CARACTERISTICAS ADICIONAIS: DIÂMETRO: 65 CM/PVC ANTIDERRAPANETEM/CARGA: 200 KG, TIPO: BOLA PARA PILATES, MODELO: BOLA SUIÇA;UN;90;35;3.150,00
166/2025;Aprovada;;Aquisição de Material  de consumo para realização de ações de vigilância e promoção da saúde (Ativid;BENS;250110;99.888,44;07/08/2024;03/02/2025;180;SAA.COGEP.COASS;284/2024;Médio;14;01/02/2025;Material;7830;EQUIPAMENTO PARA GINÁSTICA E RECREAÇÃO;8166;HALTERE;394144;FORMA: BOLAS NAS LATERAIS, MATERIAL: FERRO, PESO: 5, REVESTIMENTO: BORRACHA PVC - CLORETO DE POLIVINILA, TIPO: MACIÇO;UN;60;30;1.800,00
166/2025;Aprovada;;Aquisição de Material  de consumo para realização de ações de vigilância e promoção da saúde (Ativid;BENS;250110;99.888,44;07/08/2024;03/02/2025;180;SAA.COGEP.COASS;284/2024;Médio;15;01/02/2025;Material;7830;EQUIPAMENTO PARA GINÁSTICA E RECREAÇÃO;8166;HALTERE;394143;FORMA: BOLAS NAS LATERAIS, MATERIAL: FERRO, PESO: 4, REVESTIMENTO: BORRACHA PVC - CLORETO DE POLIVINILA, TIPO: MACIÇO;UN;48;30;1.440,00
166/2025;Aprovada;;Aquisição de Material  de consumo para realização de ações de vigilância e promoção da saúde (Ativid;BENS;250110;99.888,44;07/08/2024;03/02/2025;180;SAA.COGEP.COASS;284/2024;Médio;16;01/02/2025;Material;7830;EQUIPAMENTO PARA GINÁSTICA E RECREAÇÃO;8166;HALTERE;394141;FORMA: BOLAS NAS LATERAIS, MATERIAL: FERRO, PESO: 3, REVESTIMENTO: BORRACHA PVC - CLORETO DE POLIVINILA, TIPO: MACIÇO;UN;36;30;1.080,00
166/2025;Aprovada;;Aquisição de Material  de consumo para realização de ações de vigilância e promoção da saúde (Ativid;BENS;250110;99.888,44;07/08/2024;03/02/2025;180;SAA.COGEP.COASS;284/2024;Médio;17;01/02/2025;Material;7830;EQUIPAMENTO PARA GINÁSTICA E RECREAÇÃO;8166;HALTERE;436540;FORMA: BOLAS NAS LATERAIS, MATERIAL: BORRACHA EVA, PESO: 2, TIPO: MACIÇO;UN;24;20;480
166/2025;Aprovada;;Aquisição de Material  de consumo para realização de ações de vigilância e promoção da saúde (Ativid;BENS;250110;99.888,44;07/08/2024;03/02/2025;180;SAA.COGEP.COASS;284/2024;Médio;18;01/02/2025;Material;7830;EQUIPAMENTO PARA GINÁSTICA E RECREAÇÃO;8166;HALTERE;399138;APLICAÇÃO: GINÁSTICA E MUSCULAÇÃO, FORMA: BOLAS NAS LATERAIS, MATERIAL: BORRACHA EVA, PESO: 1, TIPO: MACIÇO;UN;12;20;240
166/2025;Aprovada;;Aquisição de Material  de consumo para realização de ações de vigilância e promoção da saúde (Ativid;BENS;250110;99.888,44;07/08/2024;03/02/2025;180;SAA.COGEP.COASS;284/2024;Médio;19;01/02/2025;Material;7830;EQUIPAMENTO PARA GINÁSTICA E RECREAÇÃO;8166;HALTERE;261398;APLICAÇÃO: GINÁSTICA E MUSCULAÇÃO, FORMA: BOLAS NAS LATERAIS, MATERIAL: FERRO, PESO: 6, REVESTIMENTO: PINTADO, TIPO: MACIÇO;UN;72;30;2.160,00
166/2025;Aprovada;;Aquisição de Material  de consumo para realização de ações de vigilância e promoção da saúde (Ativid;BENS;250110;99.888,44;07/08/2024;03/02/2025;180;SAA.COGEP.COASS;284/2024;Médio;20;01/02/2025;Material;7830;EQUIPAMENTO PARA GINÁSTICA E RECREAÇÃO;8166;HALTERE;272802;APLICAÇÃO: GINÁSTICA E MUSCULAÇÃO, FORMA: BOLAS NAS LATERAIS, MATERIAL: FERRO, PESO: 8, REVESTIMENTO: PINTADO, TIPO: MACIÇO;UN;96;10;960
166/2025;Aprovada;;Aquisição de Material  de consumo para realização de ações de vigilância e promoção da saúde (Ativid;BENS;250110;99.888,44;07/08/2024;03/02/2025;180;SAA.COGEP.COASS;284/2024;Médio;21;01/02/2025;Material;7830;EQUIPAMENTO PARA GINÁSTICA E RECREAÇÃO;8166;HALTERE;272804;APLICAÇÃO: GINÁSTICA E MUSCULAÇÃO, FORMA: BOLAS NAS LATERAIS, MATERIAL: FERRO, PESO: 10, REVESTIMENTO: PINTADO, TIPO: MACIÇO;UN;120;20;2.400,00
166/2025;Aprovada;;Aquisição de Material  de consumo para realização de ações de vigilância e promoção da saúde (Ativid;BENS;250110;99.888,44;07/08/2024;03/02/2025;180;SAA.COGEP.COASS;284/2024;Médio;22;01/02/2025;Material;7830;EQUIPAMENTO PARA GINÁSTICA E RECREAÇÃO;8166;HALTERE;437108;APLICAÇÃO: GINÁSTICA E MUSCULAÇÃO, FORMA: CILÍNDRICA, MATERIAL: FERRO FUNDIDO, PESO: 9, REVESTIMENTO: BORRACHA PVC - CLORETO DE POLIVINILA, REVESTIMENTO EXTERNO ANILHAS: ANILHAS EMBORRACHADAS, TIPO: MACIÇO;UN;108;20;2.160,00
166/2025;Aprovada;;Aquisição de Material  de consumo para realização de ações de vigilância e promoção da saúde (Ativid;BENS;250110;99.888,44;07/08/2024;03/02/2025;180;SAA.COGEP.COASS;284/2024;Médio;23;01/02/2025;Material;7830;EQUIPAMENTO PARA GINÁSTICA E RECREAÇÃO;8166;HALTERE;379700;FORMA: GEOMÉTRICA REDONDA NAS EXTREMIDADES, MATERIAL: FERRO, PESO: 7, REVESTIMENTO: BORRACHA PVC - CLORETO DE POLIVINILA;UN;84;20;1.680,00
166/2025;Aprovada;;Aquisição de Material  de consumo para realização de ações de vigilância e promoção da saúde (Ativid;BENS;250110;99.888,44;07/08/2024;03/02/2025;180;SAA.COGEP.COASS;284/2024;Médio;24;01/02/2025;Material;7830;EQUIPAMENTO PARA GINÁSTICA E RECREAÇÃO;5341;COLCHONETE GINÁSTICA;613366;COMPRIMENTO: 1, COR: AZUL, ESPESSURA: 10, LARGURA: 0,50, MATERIAL: EVA;UN;94;60;5.640,00
166/2025;Aprovada;;Aquisição de Material  de consumo para realização de ações de vigilância e promoção da saúde (Ativid;BENS;250110;99.888,44;07/08/2024;03/02/2025;180;SAA.COGEP.COASS;284/2024;Médio;25;01/02/2025;Material;7810;EQUIPAMENTO PARA ATLETISMO E DESPORTO;16190;ANILHA;439832;ACABAMENTO SUPERFICIAL: EMBORRACHADO, COR: PRETA, MATERIAL: FERRO, PESO: 2,0;UN;300;15;4.500,00
166/2025;Aprovada;;Aquisição de Material  de consumo para realização de ações de vigilância e promoção da saúde (Ativid;BENS;250110;99.888,44;07/08/2024;03/02/2025;180;SAA.COGEP.COASS;284/2024;Médio;26;01/02/2025;Material;7810;EQUIPAMENTO PARA ATLETISMO E DESPORTO;16190;ANILHA;439833;ACABAMENTO SUPERFICIAL: EMBORRACHADO, COR: PRETA, MATERIAL: FERRO, PESO: 10;UN;150;15;2.250,00
166/2025;Aprovada;;Aquisição de Material  de consumo para realização de ações de vigilância e promoção da saúde (Ativid;BENS;250110;99.888,44;07/08/2024;03/02/2025;180;SAA.COGEP.COASS;284/2024;Médio;27;01/02/2025;Material;7810;EQUIPAMENTO PARA ATLETISMO E DESPORTO;16190;ANILHA;439835;ACABAMENTO SUPERFICIAL: EMBORRACHADO, COR: PRETA, MATERIAL: FERRO, PESO: 15;UN;225;15;3.375,00
166/2025;Aprovada;;Aquisição de Material  de consumo para realização de ações de vigilância e promoção da saúde (Ativid;BENS;250110;99.888,44;07/08/2024;03/02/2025;180;SAA.COGEP.COASS;284/2024;Médio;28;01/02/2025;Material;7810;EQUIPAMENTO PARA ATLETISMO E DESPORTO;16190;ANILHA;439830;ACABAMENTO SUPERFICIAL: EMBORRACHADO, COR: PRETA, MATERIAL: FERRO, PESO: 4,0;UN;60;30;1.800,00
166/2025;Aprovada;;Aquisição de Material  de consumo para realização de ações de vigilância e promoção da saúde (Ativid;BENS;250110;99.888,44;07/08/2024;03/02/2025;180;SAA.COGEP.COASS;284/2024;Médio;29;01/02/2025;Material;7810;EQUIPAMENTO PARA ATLETISMO E DESPORTO;16190;ANILHA;439829;ACABAMENTO SUPERFICIAL: EMBORRACHADO, COR: PRETA, MATERIAL: FERRO, PESO: 3,0;UN;45;30;1.350,00
166/2025;Aprovada;;Aquisição de Material  de consumo para realização de ações de vigilância e promoção da saúde (Ativid;BENS;250110;99.888,44;07/08/2024;03/02/2025;180;SAA.COGEP.COASS;284/2024;Médio;30;01/02/2025;Material;7810;EQUIPAMENTO PARA ATLETISMO E DESPORTO;16190;ANILHA;357264;ACABAMENTO SUPERFICIAL: EMBORRACHADO, APLICAÇÃO: GINÁSTICA E MUSCULAÇÃO, CARACTERÍSTICAS ADICIONAIS: REVESTIDA COM PVC VINIL, FORMATO: DISCO, MATERIAL: FERRO, PESO: 5,0;UN;75;40;3.000,00
166/2025;Aprovada;;Aquisição de Material  de consumo para realização de ações de vigilância e promoção da saúde (Ativid;BENS;250110;99.888,44;07/08/2024;03/02/2025;180;SAA.COGEP.COASS;284/2024;Médio;31;01/02/2025;Material;7810;EQUIPAMENTO PARA ATLETISMO E DESPORTO;16190;ANILHA;370581;ACABAMENTO SUPERFICIAL: EMBORRACHADO, APLICAÇÃO: GINÁSTICA E MUSCULAÇÃO, CARACTERÍSTICAS ADICIONAIS: REVESTIDA COM PVC VINIL, FORMATO: DISCO, MATERIAL: FERRO, PESO: 2,0;UN;30;30;900
166/2025;Aprovada;;Aquisição de Material  de consumo para realização de ações de vigilância e promoção da saúde (Ativid;BENS;250110;99.888,44;07/08/2024;03/02/2025;180;SAA.COGEP.COASS;284/2024;Médio;32;01/02/2025;Material;7810;EQUIPAMENTO PARA ATLETISMO E DESPORTO;16190;ANILHA;370580;ACABAMENTO SUPERFICIAL: EMBORRACHADO, APLICAÇÃO: GINÁSTICA E MUSCULAÇÃO, CARACTERÍSTICAS ADICIONAIS: REVESTIDA COM PVC VINIL, FORMATO: DISCO, MATERIAL: FERRO, PESO: 1,0;UN;15;30;450
166/2025;Aprovada;;Aquisição de Material  de consumo para realização de ações de vigilância e promoção da saúde (Ativid;BENS;250110;99.888,44;07/08/2024;03/02/2025;180;SAA.COGEP.COASS;284/2024;Médio;33;01/02/2025;Material;7810;EQUIPAMENTO PARA ATLETISMO E DESPORTO;17468;ESTANTE ANILHAS;380489;APLICAÇÃO: GUARDAR ANILHAS, CAPACIDADE: 350, MATERIAL: AÇO INOXIDÁVEL;UN;349;4;1.396,00
166/2025;Aprovada;;Aquisição de Material  de consumo para realização de ações de vigilância e promoção da saúde (Ativid;BENS;250110;99.888,44;07/08/2024;03/02/2025;180;SAA.COGEP.COASS;284/2024;Médio;34;01/02/2025;Material;6515;INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS;30219;FAIXA EXERCITADORA MUSCULAR;618164;"APRESENTAÇÃO: UNIDADE, COMPONENTE: C/ PUXADOR / PEGADOR, COMPRIMENTO LINEAR: CERCA DE 1,5 M, COR: C/ COR, INTENSIDADE DE RESISTÊNCIA: LEVE, MATERIAL: LÁTEX NATURAL, TIPO: TUBULAR ELÁSTICA EM 8""""";UN;35,72;50;1.786,00
166/2025;Aprovada;;Aquisição de Material  de consumo para realização de ações de vigilância e promoção da saúde (Ativid;BENS;250110;99.888,44;07/08/2024;03/02/2025;180;SAA.COGEP.COASS;284/2024;Médio;35;01/02/2025;Material;6515;INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS;30219;FAIXA EXERCITADORA MUSCULAR;618165;"APRESENTAÇÃO: UNIDADE, COMPONENTE: C/ PUXADOR / PEGADOR, COMPRIMENTO LINEAR: CERCA DE 1,5 M, COR: C/ COR, INTENSIDADE DE RESISTÊNCIA: MÉDIA, MATERIAL: LÁTEX NATURAL, TIPO: TUBULAR ELÁSTICA EM 8""""";UN;37,92;50;1.896,00
166/2025;Aprovada;;Aquisição de Material  de consumo para realização de ações de vigilância e promoção da saúde (Ativid;BENS;250110;99.888,44;07/08/2024;03/02/2025;180;SAA.COGEP.COASS;284/2024;Médio;36;01/02/2025;Material;6515;INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS;30219;FAIXA EXERCITADORA MUSCULAR;618161;APRESENTAÇÃO: ROLO, COR: C/ COR, INTENSIDADE DE RESISTÊNCIA: FORTE, MATERIAL: BORRACHA SINTÉTICA, TIPO: TUBULAR ELÁSTICA;UN;42,62;50;2.131,00
166/2025;Aprovada;;Aquisição de Material  de consumo para realização de ações de vigilância e promoção da saúde (Ativid;BENS;250110;99.888,44;07/08/2024;03/02/2025;180;SAA.COGEP.COASS;284/2024;Médio;37;01/02/2025;Material;7810;EQUIPAMENTO PARA ATLETISMO E DESPORTO;6811;EQUIPAMENTO / ACESSÓRIOS DESPORTO;464863;MATERIAL: PLÁSTICO, TIPO: CONE, USO: TREINAMENTO;UN;4,99;40;199,6
166/2025;Aprovada;;Aquisição de Material  de consumo para realização de ações de vigilância e promoção da saúde (Ativid;BENS;250110;99.888,44;07/08/2024;03/02/2025;180;SAA.COGEP.COASS;284/2024;Médio;38;01/02/2025;Material;7810;EQUIPAMENTO PARA ATLETISMO E DESPORTO;6811;EQUIPAMENTO / ACESSÓRIOS DESPORTO;464862;MATERIAL: PVC, TIPO: CONE, USO: TREINAMENTO;UN;3,1;60;186
